PG.ProteinGroups	PG.Genes	PG.ProteinDescriptions	PG.ProteinNames	PG.NrOfStrippedSequencesIdentified (Experiment-wide)	PG.NrOfModifiedSequencesIdentified (Experiment-wide)	PG.Qvalue	PG.MolecularWeight	[1] PDIAproject-Digest-CCF642-Rep-1_RA8_1_5530.d.PG.IsSingleHit	[2] PDIAproject-Digest-CCF642-Rep-2_RB1_1_5518.d.PG.IsSingleHit	[3] PDIAproject-Digest-CCF642-Rep-3_RB2_1_5529.d.PG.IsSingleHit	[4] PDIAproject-Digest-CCF642-Rep-4_RB3_1_5519.d.PG.IsSingleHit	[5] PDIAproject-Digest-CCF642-Rep-5_RB4_1_5522.d.PG.IsSingleHit	[6] PDIAproject-Digest-PDIA1-Rep-1_BE1_1_5535.d.PG.IsSingleHit	[7] PDIAproject-Digest-PDIA1-Rep-2_BE2_1_5523.d.PG.IsSingleHit	[8] PDIAproject-Digest-PDIA1-Rep-3_BE3_1_5524.d.PG.IsSingleHit	[9] PDIAproject-Digest-PDIA1-Rep-4_BE4_1_5517.d.PG.IsSingleHit	[10] PDIAproject-Digest-PDIA1-Rep-5_BE5_1_5533.d.PG.IsSingleHit	[11] PDIAproject-Digest-PDIA5-Rep-1_BE6_1_5528.d.PG.IsSingleHit	[12] PDIAproject-Digest-PDIA5-Rep-2_BE7_1_5516.d.PG.IsSingleHit	[13] PDIAproject-Digest-PDIA5-Rep-3_BE8_1_5536.d.PG.IsSingleHit	[14] PDIAproject-Digest-PDIA5-Rep-4_RA1_1_5532.d.PG.IsSingleHit	[15] PDIAproject-Digest-PDIA5-Rep-5_RA2_1_5539.d.PG.IsSingleHit	[16] PDIAproject-Digest-SC1-Rep-1_BD4_1_5531.d.PG.IsSingleHit	[17] PDIAproject-Digest-SC1-Rep-2_BD5_1_5520.d.PG.IsSingleHit	[18] PDIAproject-Digest-SC1-Rep-3_BD6_1_5538.d.PG.IsSingleHit	[19] PDIAproject-Digest-SC1-Rep-4_BD7_1_5534.d.PG.IsSingleHit	[20] PDIAproject-Digest-SC1-Rep-5_BD8_1_5527.d.PG.IsSingleHit	[21] PDIAproject-Digest-Vehicle-Rep-1_RA3_1_5521.d.PG.IsSingleHit	[22] PDIAproject-Digest-Vehicle-Rep-2_RA4_1_5540.d.PG.IsSingleHit	[23] PDIAproject-Digest-Vehicle-Rep-4_RA6_1_5537.d.PG.IsSingleHit	[24] PDIAproject-Digest-Vehicle-Rep-5_RA7_1_5525.d.PG.IsSingleHit	[1] PDIAproject-Digest-CCF642-Rep-1_RA8_1_5530.d.PG.Quantity	[2] PDIAproject-Digest-CCF642-Rep-2_RB1_1_5518.d.PG.Quantity	[3] PDIAproject-Digest-CCF642-Rep-3_RB2_1_5529.d.PG.Quantity	[4] PDIAproject-Digest-CCF642-Rep-4_RB3_1_5519.d.PG.Quantity	[5] PDIAproject-Digest-CCF642-Rep-5_RB4_1_5522.d.PG.Quantity	[6] PDIAproject-Digest-PDIA1-Rep-1_BE1_1_5535.d.PG.Quantity	[7] PDIAproject-Digest-PDIA1-Rep-2_BE2_1_5523.d.PG.Quantity	[8] PDIAproject-Digest-PDIA1-Rep-3_BE3_1_5524.d.PG.Quantity	[9] PDIAproject-Digest-PDIA1-Rep-4_BE4_1_5517.d.PG.Quantity	[10] PDIAproject-Digest-PDIA1-Rep-5_BE5_1_5533.d.PG.Quantity	[11] PDIAproject-Digest-PDIA5-Rep-1_BE6_1_5528.d.PG.Quantity	[12] PDIAproject-Digest-PDIA5-Rep-2_BE7_1_5516.d.PG.Quantity	[13] PDIAproject-Digest-PDIA5-Rep-3_BE8_1_5536.d.PG.Quantity	[14] PDIAproject-Digest-PDIA5-Rep-4_RA1_1_5532.d.PG.Quantity	[15] PDIAproject-Digest-PDIA5-Rep-5_RA2_1_5539.d.PG.Quantity	[16] PDIAproject-Digest-SC1-Rep-1_BD4_1_5531.d.PG.Quantity	[17] PDIAproject-Digest-SC1-Rep-2_BD5_1_5520.d.PG.Quantity	[18] PDIAproject-Digest-SC1-Rep-3_BD6_1_5538.d.PG.Quantity	[19] PDIAproject-Digest-SC1-Rep-4_BD7_1_5534.d.PG.Quantity	[20] PDIAproject-Digest-SC1-Rep-5_BD8_1_5527.d.PG.Quantity	[21] PDIAproject-Digest-Vehicle-Rep-1_RA3_1_5521.d.PG.Quantity	[22] PDIAproject-Digest-Vehicle-Rep-2_RA4_1_5540.d.PG.Quantity	[23] PDIAproject-Digest-Vehicle-Rep-4_RA6_1_5537.d.PG.Quantity	[24] PDIAproject-Digest-Vehicle-Rep-5_RA7_1_5525.d.PG.Quantity	[1] PDIAproject-Digest-CCF642-Rep-1_RA8_1_5530.d.PG.Log2Quantity	[2] PDIAproject-Digest-CCF642-Rep-2_RB1_1_5518.d.PG.Log2Quantity	[3] PDIAproject-Digest-CCF642-Rep-3_RB2_1_5529.d.PG.Log2Quantity	[4] PDIAproject-Digest-CCF642-Rep-4_RB3_1_5519.d.PG.Log2Quantity	[5] PDIAproject-Digest-CCF642-Rep-5_RB4_1_5522.d.PG.Log2Quantity	[6] PDIAproject-Digest-PDIA1-Rep-1_BE1_1_5535.d.PG.Log2Quantity	[7] PDIAproject-Digest-PDIA1-Rep-2_BE2_1_5523.d.PG.Log2Quantity	[8] PDIAproject-Digest-PDIA1-Rep-3_BE3_1_5524.d.PG.Log2Quantity	[9] PDIAproject-Digest-PDIA1-Rep-4_BE4_1_5517.d.PG.Log2Quantity	[10] PDIAproject-Digest-PDIA1-Rep-5_BE5_1_5533.d.PG.Log2Quantity	[11] PDIAproject-Digest-PDIA5-Rep-1_BE6_1_5528.d.PG.Log2Quantity	[12] PDIAproject-Digest-PDIA5-Rep-2_BE7_1_5516.d.PG.Log2Quantity	[13] PDIAproject-Digest-PDIA5-Rep-3_BE8_1_5536.d.PG.Log2Quantity	[14] PDIAproject-Digest-PDIA5-Rep-4_RA1_1_5532.d.PG.Log2Quantity	[15] PDIAproject-Digest-PDIA5-Rep-5_RA2_1_5539.d.PG.Log2Quantity	[16] PDIAproject-Digest-SC1-Rep-1_BD4_1_5531.d.PG.Log2Quantity	[17] PDIAproject-Digest-SC1-Rep-2_BD5_1_5520.d.PG.Log2Quantity	[18] PDIAproject-Digest-SC1-Rep-3_BD6_1_5538.d.PG.Log2Quantity	[19] PDIAproject-Digest-SC1-Rep-4_BD7_1_5534.d.PG.Log2Quantity	[20] PDIAproject-Digest-SC1-Rep-5_BD8_1_5527.d.PG.Log2Quantity	[21] PDIAproject-Digest-Vehicle-Rep-1_RA3_1_5521.d.PG.Log2Quantity	[22] PDIAproject-Digest-Vehicle-Rep-2_RA4_1_5540.d.PG.Log2Quantity	[23] PDIAproject-Digest-Vehicle-Rep-4_RA6_1_5537.d.PG.Log2Quantity	[24] PDIAproject-Digest-Vehicle-Rep-5_RA7_1_5525.d.PG.Log2Quantity	[1] PDIAproject-Digest-CCF642-Rep-1_RA8_1_5530.d.PG.QValue (Run-Wise)	[2] PDIAproject-Digest-CCF642-Rep-2_RB1_1_5518.d.PG.QValue (Run-Wise)	[3] PDIAproject-Digest-CCF642-Rep-3_RB2_1_5529.d.PG.QValue (Run-Wise)	[4] PDIAproject-Digest-CCF642-Rep-4_RB3_1_5519.d.PG.QValue (Run-Wise)	[5] PDIAproject-Digest-CCF642-Rep-5_RB4_1_5522.d.PG.QValue (Run-Wise)	[6] PDIAproject-Digest-PDIA1-Rep-1_BE1_1_5535.d.PG.QValue (Run-Wise)	[7] PDIAproject-Digest-PDIA1-Rep-2_BE2_1_5523.d.PG.QValue (Run-Wise)	[8] PDIAproject-Digest-PDIA1-Rep-3_BE3_1_5524.d.PG.QValue (Run-Wise)	[9] PDIAproject-Digest-PDIA1-Rep-4_BE4_1_5517.d.PG.QValue (Run-Wise)	[10] PDIAproject-Digest-PDIA1-Rep-5_BE5_1_5533.d.PG.QValue (Run-Wise)	[11] PDIAproject-Digest-PDIA5-Rep-1_BE6_1_5528.d.PG.QValue (Run-Wise)	[12] PDIAproject-Digest-PDIA5-Rep-2_BE7_1_5516.d.PG.QValue (Run-Wise)	[13] PDIAproject-Digest-PDIA5-Rep-3_BE8_1_5536.d.PG.QValue (Run-Wise)	[14] PDIAproject-Digest-PDIA5-Rep-4_RA1_1_5532.d.PG.QValue (Run-Wise)	[15] PDIAproject-Digest-PDIA5-Rep-5_RA2_1_5539.d.PG.QValue (Run-Wise)	[16] PDIAproject-Digest-SC1-Rep-1_BD4_1_5531.d.PG.QValue (Run-Wise)	[17] PDIAproject-Digest-SC1-Rep-2_BD5_1_5520.d.PG.QValue (Run-Wise)	[18] PDIAproject-Digest-SC1-Rep-3_BD6_1_5538.d.PG.QValue (Run-Wise)	[19] PDIAproject-Digest-SC1-Rep-4_BD7_1_5534.d.PG.QValue (Run-Wise)	[20] PDIAproject-Digest-SC1-Rep-5_BD8_1_5527.d.PG.QValue (Run-Wise)	[21] PDIAproject-Digest-Vehicle-Rep-1_RA3_1_5521.d.PG.QValue (Run-Wise)	[22] PDIAproject-Digest-Vehicle-Rep-2_RA4_1_5540.d.PG.QValue (Run-Wise)	[23] PDIAproject-Digest-Vehicle-Rep-4_RA6_1_5537.d.PG.QValue (Run-Wise)	[24] PDIAproject-Digest-Vehicle-Rep-5_RA7_1_5525.d.PG.QValue (Run-Wise)	[1] PDIAproject-Digest-CCF642-Rep-1_RA8_1_5530.d.PG.PValue (Run-Wise)	[2] PDIAproject-Digest-CCF642-Rep-2_RB1_1_5518.d.PG.PValue (Run-Wise)	[3] PDIAproject-Digest-CCF642-Rep-3_RB2_1_5529.d.PG.PValue (Run-Wise)	[4] PDIAproject-Digest-CCF642-Rep-4_RB3_1_5519.d.PG.PValue (Run-Wise)	[5] PDIAproject-Digest-CCF642-Rep-5_RB4_1_5522.d.PG.PValue (Run-Wise)	[6] PDIAproject-Digest-PDIA1-Rep-1_BE1_1_5535.d.PG.PValue (Run-Wise)	[7] PDIAproject-Digest-PDIA1-Rep-2_BE2_1_5523.d.PG.PValue (Run-Wise)	[8] PDIAproject-Digest-PDIA1-Rep-3_BE3_1_5524.d.PG.PValue (Run-Wise)	[9] PDIAproject-Digest-PDIA1-Rep-4_BE4_1_5517.d.PG.PValue (Run-Wise)	[10] PDIAproject-Digest-PDIA1-Rep-5_BE5_1_5533.d.PG.PValue (Run-Wise)	[11] PDIAproject-Digest-PDIA5-Rep-1_BE6_1_5528.d.PG.PValue (Run-Wise)	[12] PDIAproject-Digest-PDIA5-Rep-2_BE7_1_5516.d.PG.PValue (Run-Wise)	[13] PDIAproject-Digest-PDIA5-Rep-3_BE8_1_5536.d.PG.PValue (Run-Wise)	[14] PDIAproject-Digest-PDIA5-Rep-4_RA1_1_5532.d.PG.PValue (Run-Wise)	[15] PDIAproject-Digest-PDIA5-Rep-5_RA2_1_5539.d.PG.PValue (Run-Wise)	[16] PDIAproject-Digest-SC1-Rep-1_BD4_1_5531.d.PG.PValue (Run-Wise)	[17] PDIAproject-Digest-SC1-Rep-2_BD5_1_5520.d.PG.PValue (Run-Wise)	[18] PDIAproject-Digest-SC1-Rep-3_BD6_1_5538.d.PG.PValue (Run-Wise)	[19] PDIAproject-Digest-SC1-Rep-4_BD7_1_5534.d.PG.PValue (Run-Wise)	[20] PDIAproject-Digest-SC1-Rep-5_BD8_1_5527.d.PG.PValue (Run-Wise)	[21] PDIAproject-Digest-Vehicle-Rep-1_RA3_1_5521.d.PG.PValue (Run-Wise)	[22] PDIAproject-Digest-Vehicle-Rep-2_RA4_1_5540.d.PG.PValue (Run-Wise)	[23] PDIAproject-Digest-Vehicle-Rep-4_RA6_1_5537.d.PG.PValue (Run-Wise)	[24] PDIAproject-Digest-Vehicle-Rep-5_RA7_1_5525.d.PG.PValue (Run-Wise)
A0A0B4J2D5;P0DPI2	GATD3B;GATD3A	"Glutamine amidotransferase-like class 1 domain-containing protein 3B, mitochondrial;Glutamine amidotransferase-like class 1 domain-containing protein 3A, mitochondrial"	GAL3B_HUMAN;GAL3A_HUMAN	5	8	1.49E-10	28142.38;28170.43	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	24.51908493	106.5928421	150.3737488	144.9603424	255.6916809	269.5472717	94.48207092	101.9157944	113.7289352	357.5464172	291.8317261	216.3635864	27.91961288	203.2993774	67.75238037	234.2345276	85.91192627	176.6870728	175.9292603	220.0431366	242.8883057	218.4077301	114.0402298	95.16925049	4.615833233	6.735966752	7.232408923	7.179514458	7.998261412	8.074394497	6.561968682	6.67123384	6.829455545	8.481986737	8.188992922	7.757313907	4.803207033	7.667461987	6.082199729	7.871809943	6.424786515	7.465052679	7.458851639	7.781642563	7.92414922	7.770880108	6.833399041	6.572423604	0.00314742	1.45E-28	9.06E-16	3.25E-13	0.000112878	2.10E-13	4.52E-07	4.41E-07	8.25E-18	1.23E-12	3.56E-19	3.76E-21	7.48E-26	4.07E-06	4.78E-12	2.64E-15	3.58E-34	1.11E-11	4.94E-17	2.12E-14	4.64E-23	5.32E-29	2.49E-10	1.26E-37	0.0016762	8.03E-29	4.34E-16	3.15E-13	0.000436361	5.43E-13	3.79E-07	8.19E-08	2.55E-17	1.37E-11	5.32E-18	3.20E-21	1.77E-28	4.99E-05	8.62E-13	3.80E-14	1.94E-34	2.45E-10	2.27E-16	7.14E-13	3.18E-22	3.40E-28	2.78E-11	1.15E-37
A0AV96	RBM47	RNA-binding protein 47	RBM47_HUMAN	1	3	3.69E-07	64099.08	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	1.626124263	20.34394836	7.584151745	24.74300385	17.06864929	1.585657239	2.218295813	2.461150646	15.46216965	12.29339218	10.95428658	2.399874926	2.334138393	13.77805996	2.027584791	22.96764755	2.522968769	63.83101273	35.16656876	20.29381752	22.86959267	32.3434906	1.836749673	6.254904747	0.701437507	4.3465278	2.92298783	4.628948752	4.093276992	0.665080947	1.149451764	1.299332967	3.950670867	3.619811156	3.453423623	1.262959219	1.222890102	3.784300856	1.019762247	4.521531192	1.335122348	5.996185632	5.136132671	4.342968374	4.515358765	5.015403482	0.877155018	2.644987914	0.418303791	8.23E-07	0.000213716	1.92E-05	0.00021607	0.022933794	0.00781019	0.21123953	2.61E-16	1.87E-10	1.73E-25	0.162444761	0.300129603	3.82E-06	0.311366291	3.66E-13	0.125869624	6.76E-18	3.22E-12	7.27E-11	1.48E-09	4.56E-13	0.092305431	0.000741401	0.890500968	4.05E-06	0.000603232	0.000138908	0.001042065	0.236580193	0.025479432	0.505952745	9.99E-16	2.50E-09	1.34E-24	0.684195308	0.660214174	4.42E-05	0.63041202	6.73E-12	0.536748002	1.03E-16	4.42E-11	3.65E-09	4.96E-08	1.01E-11	0.366844758	0.009023632
A0FGR8	ESYT2	Extended synaptotagmin-2	ESYT2_HUMAN	3	3	4.52E-10	102357.48	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	18.62946892	99.2497406	153.3984528	71.75011444	75.99551392	151.81604	91.65622711	74.15974426	96.9655838	56.11672592	33.64035034	107.2249451	47.36938095	73.80334473	49.07154465	82.0650177	124.8969116	45.32534027	59.22402191	41.18547058	45.40163422	43.98207092	106.6336288	48.39989853	4.219514642	6.632991427	7.261140121	6.164909228	6.247842352	7.246180416	6.518160995	6.212564364	6.599400874	5.810358934	5.072120825	6.744496767	5.565882913	6.205614295	5.616814779	6.358695462	6.964593993	5.502245946	5.888110562	5.364063568	5.504672323	5.458843631	6.73651868	5.596932118	0.006232886	8.57E-12	4.34E-11	7.59E-07	6.40E-05	6.60E-07	0.000321968	3.59E-10	4.94E-12	3.63E-20	4.07E-14	7.67E-18	3.53E-06	5.50E-08	0.002610217	6.80E-29	4.10E-35	2.98E-15	2.72E-18	2.58E-14	1.06E-10	2.39E-13	1.60E-05	1.42E-22	0.003921742	3.22E-11	5.07E-11	3.77E-06	0.000205564	3.51E-06	0.000530598	1.11E-11	2.85E-11	1.62E-19	8.33E-13	8.41E-18	2.50E-06	7.88E-08	0.001744047	4.37E-29	1.92E-35	5.42E-14	8.09E-18	8.81E-13	3.37E-09	5.21E-12	2.12E-05	6.13E-22
A0MZ66	SHTN1	Shootin-1	SHOT1_HUMAN	1	1	3.01E-07	71639.86	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	1.906821012	15.24244976	37.4010582	11.19126415	28.5656395	17.11064911	1.63670671	1.339669704	5.217839718	3.649991512	6.508058071	2.697667599	1.571511745	4.793052197	1.333606482	1.950941324	1.582083702	3.643087864	2.278042078	1.362189531	2.436906815	2.559599638	1.133357406	5.257797718	0.931169429	3.930022886	5.225007184	3.484301106	4.836208923	4.096822586	0.710795821	0.421877348	2.383452628	1.867893109	2.702227124	1.431712593	0.652153055	2.260944651	0.415333021	0.964170389	0.661825929	1.86516179	1.187794396	0.44592745	1.285051085	1.355918167	0.180602889	2.394458639	0.42350824	2.05E-17	1.93E-07	3.66E-05	3.15E-05	2.58E-06	0.023452853	0.14376561	0.011072337	0.000156115	4.30E-09	0.206196931	0.063307405	1.03E-05	0.329491144	0.023445996	0.064114101	0.001848212	0.00493814	0.001497545	0.000298978	7.58E-13	0.053108661	0.005422582	0.915080305	5.03E-17	3.64E-07	0.000312207	5.48E-05	1.46E-05	0.084714228	0.31806209	0.13868102	0.00312894	1.06E-07	0.921770178	0.094961108	0.000240417	0.676712752	0.712758269	0.253490773	0.054126198	0.14666277	0.113278562	0.012731461	1.69E-11	0.199442396	0.070457895
A1L0T0	ILVBL	2-hydroxyacyl-CoA lyase 2	HACL2_HUMAN	3	3	4.18E-10	67867.74	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2.447149754	2.874218464	2.256278038	6.321017265	7.673792362	3.372126818	2.322241068	1.919423223	3.453941584	2.129429102	4.862352848	1.825945973	1.499614716	9.172271729	1.425646901	2.099833488	1.388343692	5.138856411	2.172766447	3.652536869	3.978768826	5.250977516	2.151982546	2.412717581	1.29110239	1.523169722	1.17394486	2.660156755	2.939939729	1.753658794	1.215517744	0.940672853	1.788243683	1.090466697	2.28165459	0.868644079	0.584591888	3.197279095	0.511616705	1.07027493	0.473364759	2.361447341	1.119533106	1.868898836	1.992322078	2.392586018	1.105666377	1.270659052	0.324020269	0.000850233	0.008527455	0.0015667	0.000146533	0.005871148	0.096313057	0.252211227	9.62E-08	0.000198157	8.51E-05	0.047133271	0.235077212	7.78E-06	0.276742373	2.34E-11	0.153831705	7.06E-15	3.88E-05	3.34E-11	7.97E-30	5.24E-11	0.055425203	0.01867533	0.598449804	0.005185134	0.03159481	0.01745488	0.000603378	0.056888336	0.404130548	0.631545047	7.65E-07	0.004022174	0.002428272	0.170558531	0.474776517	0.000174681	0.54293627	4.93E-10	0.676656201	1.32E-13	0.001048264	1.62E-09	1.20E-29	1.26E-09	0.209093362	0.250273999
A4D1E9	GTPBP10	GTP-binding protein 10	GTPBA_HUMAN	3	3	1.00E-07	42932.88	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3.091291904	13.95599556	23.10135269	28.85923195	13.0905695	77.96185303	49.98448563	30.813797	43.55534363	30.7692585	28.42515564	75.89302826	9.765640259	36.14939117	11.67655087	49.84433746	37.15777206	33.2944603	30.04839134	23.12884331	24.57126808	40.2779007	54.17408371	37.29158401	1.628209891	3.802813139	4.529905426	4.850961	3.710455957	6.284696476	5.64340847	4.945504563	5.444777823	4.943417772	4.829096343	6.245895457	3.287714634	5.175899444	3.545542275	5.639357712	5.215592097	5.057210249	4.909215852	4.531621212	4.61890041	5.331916586	5.759530942	5.220778174	0.178984686	7.11E-05	0.00101568	1.25E-08	0.000207899	3.19E-05	2.59E-05	0.000347251	7.13E-16	2.17E-12	4.54E-20	8.24E-24	0.003899408	9.94E-06	0.002433436	3.10E-15	4.71E-27	2.27E-19	1.06E-14	2.46E-15	1.74E-13	1.69E-16	9.20E-08	2.51E-27	0.266895573	0.000381448	0.00332719	4.38E-08	0.000982962	0.000205382	3.34E-05	0.000155423	2.81E-15	2.50E-11	6.37E-19	5.79E-24	0.003857925	0.000230722	0.001585007	4.50E-14	4.70E-27	3.12E-18	9.11E-14	6.79E-14	4.61E-12	3.16E-15	5.13E-08	7.05E-27
A4D1S5	RAB19	Ras-related protein Rab-19	RAB19_HUMAN	1	1	5.23E-07	24399.84	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	1.090266466	11.65773773	17.29644012	11.5445528	8.915089607	28.90023804	1.525766253	19.39950562	7.263517857	11.20200729	10.46103477	2.514812231	1.685778379	10.81329727	1.243210912	10.25986576	5.850855827	10.37216091	5.602244377	13.39326954	7.823890686	9.001813889	18.65710831	17.50445747	0.124680779	3.543215945	4.112403234	3.529140384	3.156249299	4.85300947	0.609533959	4.277947982	2.860668441	3.485685368	3.386953661	1.330450685	0.753414885	3.434734602	0.314071072	3.35893995	2.548647669	3.374644588	2.486004917	3.743436286	2.967886213	3.170215737	4.221653493	4.129650443	0.391085162	0.01317711	0.002285035	0.000346934	0.001911415	0.000731665	0.137971697	0.018158959	0.004974737	3.40E-07	0.000173474	0.162342671	0.03170983	1.53E-05	0.031069347	1.97E-13	0.009209553	2.06E-21	1.69E-09	5.47E-05	1.03E-07	6.80E-06	2.99E-05	2.76E-05	0.794640807	0.09119159	0.007892321	0.003622403	0.011218341	0.006427102	0.608052743	0.029459494	0.060567418	5.60E-06	0.005067529	0.683421372	0.042167327	0.000362653	0.037687258	3.51E-12	0.031766873	2.32E-20	3.29E-08	0.004040326	3.77E-06	0.000197919	4.57E-05	0.000301986
A6NGU5;P19440;P36268	GGT3P;GGT1;GGT2	Putative glutathione hydrolase 3 proenzyme;Glutathione hydrolase 1 proenzyme;Inactive glutathione hydrolase 2	GGT3_HUMAN;GGT1_HUMAN;GGT2_HUMAN	2	2	1.37E-07	61501.57;61410.22;61770.97	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3.13015914	43.42966461	49.41643906	21.17720222	35.21723938	52.17942047	19.58600998	172.1632538	48.81711197	29.1999321	72.22621918	162.9044342	7.866712093	75.02050018	89.38732147	30.51162338	28.27626419	24.97125626	18.7021122	16.60271263	19.21197319	27.57828522	51.6128273	10.44181156	1.646236007	5.440608906	5.626919149	4.404440099	5.138209918	5.705409016	4.29175162	7.427633439	5.609315042	4.867893109	6.174450747	7.347882064	2.975760785	6.229212977	6.481998312	4.931287036	4.821519621	4.642196497	4.225129311	4.05334707	4.263933795	4.78546085	5.689657757	3.384300123	0.030108453	0.000161115	0.00183438	0.001076037	0.000205477	6.55E-05	0.000855687	0.000916994	5.19E-20	4.24E-10	7.71E-21	1.12E-28	0.011700661	7.61E-06	7.04E-07	3.68E-14	1.06E-12	1.38E-24	3.34E-12	3.06E-14	5.38E-21	2.97E-20	0.000250059	9.81E-19	0.027420198	0.000897118	0.006238584	0.011855401	0.000958433	0.000446184	0.002133462	0.00102299	1.20E-19	5.84E-09	1.02E-19	4.63E-29	0.013484804	0.000168992	2.59E-07	6.06E-13	2.18E-12	1.03E-23	4.59E-11	1.06E-12	5.38E-20	4.40E-19	0.000623001	5.51E-18
A6NHQ2;P22087	FBLL1;FBL	rRNA/tRNA 2'-O-methyltransferase fibrillarin-like protein 1;rRNA 2'-O-methyltransferase fibrillarin	FBLL1_HUMAN;FBRL_HUMAN	2	2	3.86E-07	34803.35;33784.22	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3.578449965	5.764716148	20.6289196	4.854160786	15.69413757	5.916101933	2.563815355	2.264464617	2.001829624	4.465754509	4.343290329	1.539816618	2.342515707	3.834664822	1.770957232	1.075549006	3.475752115	1.407632351	1.956130505	1.069521904	2.354554176	1.461038113	1.176790118	1.086974263	1.839334807	2.527249572	4.36659636	2.279221896	3.972153847	2.56464691	1.358292364	1.179169997	1.001319192	2.158903946	2.118788394	0.622758546	1.228058721	1.939100481	0.824529372	0.105073261	1.797325195	0.493270576	0.968002624	0.096966029	1.235453918	0.546993813	0.234857037	0.120317781	0.343001383	0.000494429	6.55E-10	0.000437574	0.000126669	0.002920118	0.202747843	0.267031507	0.054945761	0.000111223	2.52E-08	0.208612591	0.332015874	7.89E-06	0.263630087	4.97E-05	0.009364679	3.35E-08	4.18E-05	2.91E-06	1.45E-12	1.57E-16	0.155092291	0.056437377	0.648259929	0.002944098	9.11E-10	0.00460482	0.000505984	0.027418375	0.969189241	0.685165519	0.723223578	0.002160574	6.41E-07	0.936988757	0.765815319	0.00017785	0.506867264	0.00140293	0.032405089	8.32E-07	0.001136175	0.000191364	4.08E-11	2.93E-15	0.659308646	0.7852964
A8CG34;Q96HA1	POM121C;POM121	Nuclear envelope pore membrane protein POM 121C;Nuclear envelope pore membrane protein POM 121	P121C_HUMAN;P121A_HUMAN	1	1	4.93E-07	125091.91;127720.35	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2.747070313	2.860833168	3.012195587	2.152893305	3.063996792	2.979523897	3.200433493	1.12654984	1.846739054	3.27172184	4.722933292	9.137072563	1.391704917	4.082531929	1.222037911	2.842805147	1.330399752	3.297868729	5.007926941	5.373522282	5.025284767	4.624227047	1.929736018	5.450688362	1.457893837	1.516435368	1.59081545	1.106276823	1.615414787	1.575081819	1.678267329	0.171911142	0.884980026	1.710050096	2.239683159	3.191732013	0.476853349	2.029464169	0.289289043	1.507315217	0.411859804	1.721533974	2.324213515	2.425868068	2.329205352	2.209212235	0.948403505	2.446438438	0.417240126	0.00855228	0.049970328	0.001015479	0.028210417	0.006885257	0.103556279	0.330882284	0.022356183	1.22E-15	0.000802856	0.006209027	0.382743072	0.006288475	0.394652001	0.001698959	0.209161648	0.002046758	0.002974021	0.000125018	2.61E-07	0.00259846	0.113291054	0.000874454	0.886897269	0.057468728	0.206098819	0.011176241	0.181758388	0.067366801	0.440694657	0.934140772	0.285181055	9.72E-15	0.024304647	0.019113805	0.948364748	0.176141636	0.907047607	0.05014355	0.986376847	0.060006534	0.087606167	0.009354058	9.80E-06	0.086796956	0.462645657	0.010706314
